Link,Date,Source,Title,Description,Score,Sentiment
https://www.finam.ru/publications/item/aktsionery-polymetal-obsudyat-soglashenie-o-prodazhe-rossiyskogo-biznesa-osnovnye-sobytiya-7-marta-20240307-0900/,2024-03-07,Finam.ru,Акционеры Polymetal обсудят соглашение о продаже российского бизнеса - основные события 7 марта,"Акционеры «Яндекса», в свою очередь, обсудят сделку по реструктуризации",0.4878324,positive
https://www.finam.ru/publications/item/v-azii-preobladayut-prodazhi-neft-stabilna-20240307-0808/,2024-03-07,Finam.ru,"В Азии преобладают продажи, нефть стабильна",Рубль на валютной секции Московской биржи утром уступает относительно мировых валют,-0.009623039,neutral
https://www.finam.ru/publications/item/mirovye-fondovye-rynki-konsolidiruyutsya-zoloto-probilo-2200-za-untsiyu-20240308-2003/,2024-03-08,Finam.ru,"Мировые фондовые рынки консолидируются, золото пробило $2200 за унцию","На открытии пятничных торгов за океаном индекс S&P500 неспешно обновил очередной максимум на отметке 5189,26 пункта, но в моменте все три ведущих индекса США умеренно корректируются",-0.10646502,negative
https://www.finam.ru/publications/item/rynku-aktsiy-duet-poputnyy-veter-20240308-1412/,2024-03-08,Finam.ru,Рынку акций дует попутный ветер,Пятничные данные о занятости в США могут оказаться ошеломляющими,-0.070103176,neutral
https://www.finam.ru/publications/item/aktsii-azii-dostigli-semimesyachnogo-maksimuma-sp-500-pobil-novyy-rekord-20240308-0920/,2024-03-08,Finam.ru,"Акции Азии достигли семимесячного максимума, S&P 500 побил новый рекорд",Ожидания неизбежного цикла смягчения политики ФРС привели к общему ослаблению доллара,0.2606762,positive
https://www.finam.ru/publications/item/torgi-na-mosbirzhe-ne-provodyatsya-po-sluchayu-prazdnika-osnovnye-sobytiya-8-marta-20240308-0900/,2024-03-08,Finam.ru,Торги на Мосбирже не проводятся по случаю праздника – основные события 8 марта,При этом на СПБ Бирже не будут проводиться торги и расчеты по российским ценным бумагам в рублях,-0.34307122,negative
https://www.finam.ru/publications/item/v-rossii-sozdany-novye-osobye-ekonomicheskie-zony-i-rasshireny-dve-deystvuyushchie-20240309-1017/,2024-03-09,Finam.ru,В России созданы новые особые экономические зоны и расширены две действующие,"Среди новых ОЭЗ - «Система», «Ростовская» и «Эммаусс»",0.24810687,positive
https://www.finam.ru/publications/item/skonchalsya-prezident-assotsiatsii-bankov-rossii-georgiy-luntovskiy-20240310-1800/,2024-03-10,Finam.ru,Президент Ассоциации банков России Георгий Лунтовский скончался на 74-м году жизни,"С 1999 по 2017 годы Лунтовский был заместителем, первым заместителем председателя ЦБ",-0.2829827,negative
https://www.finam.ru/publications/item/minselkhoz-predlozhil-ustanovit-zapret-na-eksport-sakhara-po-31-avgusta-2024-goda-20240311-2227/,2024-03-11,Finam.ru,Минсельхоз предложил установить запрет на экспорт сахара по 31 августа 2024 года,Речь идет о тростниковом и свекловичном сахаре,0.12029476,positive
https://www.finam.ru/publications/item/investory-sledyat-za-informatsiey-po-obmenu-zamorozhennymi-aktivami-20240311-2105/,2024-03-11,"Алешина Елена, Finam.ru",Инвесторы следят за информацией по обмену замороженными активами,Процесс стартует 22 марта и должен завершиться летом,0.045634646,neutral
https://www.finam.ru/publications/item/gazprom-provel-perestanovki-v-top-menedzhmente-20240311-2011/,2024-03-11,Finam.ru,«Газпром» провел перестановки в топ-менеджменте,Назначены новые зампреды правления,0.36490548,positive
https://www.finam.ru/publications/item/dolya-yuanya-v-eksportnoy-vyruchke-rossii-v-yanvare-prevysila-40-20240311-1915/,2024-03-11,Finam.ru,Доля юаня в экспортной выручке России в январе превысила 40%,"Доля юаня расчетах за импорт увеличилась до 38,5%",0.28907263,positive
https://www.finam.ru/publications/item/fizlitsa-sokratili-v-fevrale-pokupki-valyuty-do-908-mlrd-rubley-20240311-1914/,2024-03-11,Finam.ru,"Физлица сократили в феврале покупки валюты до 90,8 млрд рублей","В январе этот показатель составлял 109,8 млрд рублей",-0.27277476,negative
https://www.finam.ru/publications/item/roznichnye-investory-v-fevrale-rezko-sokratili-pokupki-rossiyskikh-aktsiy-do-22-mlrd-rubley-20240311-1903/,2024-03-11,Finam.ru,"Розничные инвесторы в феврале резко сократили покупки российских акций до 2,2 млрд рублей","Месяцем ранее показатель составил 10,4 млрд рублей",-0.30043432,negative
https://www.finam.ru/publications/item/rossiyskie-eksportery-snizili-chistuyu-prodazhu-valyuty-v-fevrale-do-104-mlrd-20240311-1855/,2024-03-11,Finam.ru,"Российские экспортеры снизили чистую продажу валюты в феврале до $10,4 млрд","В январе этого года показатель составил $12,9 млрд",-0.5551379,negative
https://www.finam.ru/publications/item/mkpao-yandeks-podalo-zayavlenie-o-listinge-aktsiy-na-moskovskoy-birzhe-20240311-1749/,2024-03-11,Finam.ru,МКПАО «Яндекс» подало заявление о листинге акций на Московской бирже,Решение было принято 7 марта,-0.38493297,negative
https://www.finam.ru/publications/item/po-aktsiyam-detskogo-mira-provoditsya-diskretnyy-auktsion-20240311-1700/,2024-03-11,Finam.ru,По акциям «Детского мира» проводится дискретный аукцион,"Отклонение цены составило 21,17%",0.50546473,positive
https://www.finam.ru/publications/item/aktsionery-rosgosstrakha-odobrili-dividendy-za-2022-god-20240311-1638/,2024-03-11,Finam.ru,Акционеры «Росгосстраха» одобрили дивиденды за 2022 год,"Размер дивидендов составит 0,00410062 рубля на акцию",0.74256724,positive
https://www.finam.ru/publications/item/telegram-poluchil-predvaritelnuyu-otsenku-v-30-mlrd-pered-vozmozhnym-ipo-20240311-1627/,2024-03-11,Finam.ru,Telegram получил предварительную оценку в $30 млрд перед возможным IPO,При этом Павел Дуров не исключает продажу компании,0.4311667,positive
https://www.finam.ru/publications/item/novaya-golovnaya-kompaniya-yandeksa-stala-publichnoy-20240311-1620/,2024-03-11,Finam.ru,Новая головная компания «Яндекса» стала публичной,Преобразование произошло 7 марта,0.8130863,positive
https://www.finam.ru/publications/item/tgk-1-reshila-ne-publikovat-finrezultaty-po-msfo-za-2023-god-20240311-1610/,2024-03-11,Finam.ru,ТГК-1 решила не публиковать финрезультаты по МСФО за 2023 год,"Основным акционером компании является «Газпром энергохолдинг», который ранее получил право ограничить раскрытие информации по своему усмотрению",-0.16234414,negative
https://www.finam.ru/publications/item/klienty-finansovykh-platform-v-rossii-budut-testirovatsya-pri-pokupke-tsennykh-bumag-20240311-1545/,2024-03-11,Finam.ru,Клиенты финансовых платформ в России будут тестироваться при покупке ценных бумаг,Заключение сделки возможно только при наличии положительного результата тестирования,0.7539816,positive
https://www.finam.ru/publications/item/sovet-direktorov-tns-energo-rekomendoval-ne-vyplachivat-dividendy-za-2023-god-20240311-1458/,2024-03-11,Finam.ru,Совет директоров «ТНС энерго» рекомендовал не выплачивать дивиденды за 2023 год,11 апреля акционеры «ТНС энерго» примут окончательное решение по вопросу распределения прибыли,-0.28960717,negative
https://www.finam.ru/publications/item/spb-bank-obsuzhdaet-s-vlastyami-vklyuchenie-v-protseduru-obmena-zablokirovannykh-itsb-v-rezultate-sanktsiy-protiv-spb-birzhi-20240311-1445/,2024-03-11,Finam.ru,«СПБ Банк» обсуждает с властями включение в процедуру обмена заблокированных ИЦБ в результате санкций против «СПБ Биржи»,"Кроме этого, «СПБ Банк» заявил о готовности к процедуре обмена заблокированных иностранных ценных бумаг, которые были заморожены в 2022 году",-0.119968854,negative
https://www.finam.ru/publications/item/rynok-rastet-vopreki-sanktsionnomu-davleniyu-i-slabosti-nefti-20240311-1433/,2024-03-11,"Долгих Анастасия, Finam.ru",Рынок растет вопреки санкционному давлению и слабой нефти,Риски уже заложены в бумаги и отыграны,-0.652775,negative
https://www.finam.ru/publications/item/vyruchka-henderson-v-fevrale-vyrosla-na-37-20240311-1417/,2024-03-11,Finam.ru,Выручка Henderson в феврале выросла на 37%,"Показатель составил 1,6 млрд рублей",0.559782,positive
https://www.finam.ru/publications/item/pribyl-uralkaliya-za-2023-god-rukhnula-v-9-raz-20240311-1219/,2024-03-11,Finam.ru,Прибыль «Уралкалия» за 2023 год рухнула в 9 раз,"Прибыль до налогообложения упала в 5,7 раза",-0.4787079,negative
https://www.finam.ru/publications/item/obem-avtomobilnykh-perevozok-transkonteynera-vyros-v-2023-godu-na-6-20240311-1211/,2024-03-11,Finam.ru,Объем автомобильных перевозок «ТрансКонтейнера» вырос в 2023 году на 6%,Наибольший спрос на услугу был зафиксирован в Уральском и Забайкальском регионах,0.7143314,positive
https://www.finam.ru/publications/item/en-zavershila-pervyy-etap-modernizatsii-irkutskoy-ges-20240311-1200/,2024-03-11,Finam.ru,En+ завершила первый этап модернизации Иркутской ГЭС,"В результате мощность четырех гидроагрегатов возросла до 107,5 МВт каждый",0.6035935,positive
https://www.finam.ru/publications/item/rusgidro-pristupilo-k-proektirovaniyu-tolmachevskoy-ges-4-20240311-1129/,2024-03-11,Finam.ru,"""РусГидро"" приступило к проектированию Толмачевской ГЭС-4",Малая ГЭС должна стать завершающей ступенью каскада гидроэлектростанций на реке Толмачева в Камчатском крае,0.5785898,positive
https://www.finam.ru/publications/item/pravkomissiya-opredelila-usloviya-dlya-obmena-zablokirovannymi-aktivami-20240311-1118/,2024-03-11,Finam.ru,Правкомиссия определила условия для обмена заблокированными активами,Расчеты по сделкам должны быть завершены до 1 сентября 2024 года,0.14491402,positive
https://www.finam.ru/publications/item/mintrans-dopolnitelno-zaprosil-295-mlrd-rub-na-pereoformlenie-inostrannykh-samoletov-20240311-1011/,2024-03-11,Finam.ru,Минтранс дополнительно запросил 295 млрд руб. на переоформление иностранных самолетов,Эти средства из ФНБ преимущественно предназначены для «Аэрофлота»,0.53881484,positive
https://www.finam.ru/publications/item/ponedelnik-nachalsya-s-pokupok-lidiruyut-zolotodobytchiki-20240311-1010/,2024-03-11,Finam.ru,"Понедельник начался с покупок, лидируют золотодобытчики",На сырьевом рынке цены на нефть снижаются в ожидании отчетов ОПЕК и МЭА,0.2674306,positive
https://www.finam.ru/publications/item/rossiyskiy-rynok-mozhet-stolknutsya-s-prodazhami-na-fone-desheveyushchey-nefti-20240311-0935/,2024-03-11,"Аседова Наталия, Finam.ru",Российский рынок может столкнуться с продажами на фоне дешевеющей нефти,Ввиду ухудшения ситуации на рынке энергоносителей индекс МосБиржи может протестировать отметку 3 300 пунктов сверху,-0.55336237,negative
https://www.finam.ru/publications/item/vosa-qiwi-po-voprosu-buyback-i-otchetnost-tgk-1-po-msfo-osnovnye-sobytiya-11-marta-20240311-0900/,2024-03-11,Finam.ru,ВОСА Qiwi по вопросу buyback и отчетность ТГК-1 по МСФО – основные события 11 марта,"Кроме того, совет директоров «Ренессанс Страхования» рассмотрит вопрос созыва акционеров и утверждения положения о дивполитике в новой редакции",0.033047583,neutral
https://www.finam.ru/publications/item/polymetal-zakryl-sdelku-po-prodazhe-100-aktsiy-ao-polimetall-20240311-0838/,2024-03-11,Finam.ru,Polymetal закрыл сделку по продаже 100% акций АО «Полиметалл»,Покупателем стало АО «Мангазея Плюс»,-0.056476843,neutral
https://www.finam.ru/publications/item/v-azii-edinoy-dinamiki-ne-nablyudaetsya-neft-desheveet-20240311-0803/,2024-03-11,Finam.ru,"В Азии единой динамики не наблюдается, нефть дешевеет",Рубль на валютной секции Московской биржи утром уступает мировой корзине валют,-0.5132414,negative
https://www.finam.ru/publications/item/po-itogam-2024-goda-kreditnyy-portfel-vyrastet-na-12-15-akra-20240311-0700/,2024-03-11,Finam.ru,По итогам 2024 года кредитный портфель вырастет на 12-15% - АКРА,"Рейтинговое агентство полагает, что вероятность ухудшения качества портфеля из-за увеличения расходов на обслуживание кредитов в ближайшие 12-18 месяцев будет повышенной",0.6931105,positive
https://www.finam.ru/publications/item/porsche-prodast-rossiyskie-dochki-do-kontsa-2024-fingoda-20240312-2231/,2024-03-12,Finam.ru,Porsche продаст российские «дочки» до конца 2024 фингода,"Речь идет о продаже двух дилеров, а также компании Porsche Financial Services Russland",0.078356706,neutral
https://www.finam.ru/publications/item/indeks-mosbirzhi-nakhoditsya-vblizi-godovogo-maksimuma-20240312-2020/,2024-03-12,"Долгих Анастасия, Finam.ru",Индекс МосБиржи остается вблизи годового максимума,"Поддержку индексу МосБиржи оказывают разблокировка активов, дивидендный сезон и ожидая приток новой ликвидности",-0.010934177,neutral
https://www.finam.ru/publications/item/severstal-planiruet-napravit-na-investprogrammu-v-2025-godu-ne-menee-119-mlrd-rubley-20240312-2010/,2024-03-12,Finam.ru,«Северсталь» планирует направить на инвестпрограмму в 2025 году не менее 119 млрд рублей,Такой уровень будет соизмерим с 2024 годом,0.6204137,positive
https://www.finam.ru/publications/item/minfin-ozhidaet-pereezda-bolshinstva-rossiyskikh-kompaniy-s-inostrannoy-propiskoy-20240312-1934/,2024-03-12,Finam.ru,Минфин ожидает переезда большинства российских компаний с иностранной «пропиской»,Специальные административные районы (САР) пользуются популярностью,0.18263587,positive
https://www.finam.ru/publications/item/gruzooborot-morskikh-portov-rossii-za-yanvar-fevral-sostavil-140-mln-tonn-20240312-1852/,2024-03-12,Finam.ru,Грузооборот морских портов России за январь-февраль составил 140 млн тонн,"Объем перевалки сухих грузов вырос на 2%, наливных - снизился на 3,7%",0.27480027,positive
https://www.finam.ru/publications/item/tsb-potrebuetsya-prodolzhitelnyy-period-zhestkoy-dkp-dlya-snizheniya-inflyatsii-k-tseli-20240312-1825/,2024-03-12,Finam.ru,ЦБ потребуется продолжительный период жесткой ДКП для снижения инфляции к цели,Проинфляционные риски остаются высокими,-0.23045236,negative
https://www.finam.ru/publications/item/lukoyl-v-2023-godu-napravil-257-mlrd-rubley-na-programmu-voznagrazhdeniya-personala-20240312-1756/,2024-03-12,Finam.ru,"«ЛУКОЙЛ» в 2023 году направил 25,7 млрд рублей на программу вознаграждения персонала",Программа была запущена в декабре,0.57718825,positive
https://www.finam.ru/publications/item/pribyl-lukoyla-za-2023-god-sostavila-116-trln-rubley-20240312-1651/,2024-03-12,Finam.ru,"Прибыль «ЛУКОЙЛа» за 2023 год составила 1,16 трлн рублей","Прибыль акционеров составила 1,15 трлн рублей",0.5525195,positive
https://www.finam.ru/publications/item/opek-ponizila-prognoz-po-dobyche-nefti-i-kondensata-v-rossii-na-2024-god-20240312-1617/,2024-03-12,Finam.ru,ОПЕК понизила прогноз по добыче нефти и конденсата в России на 2024 год,В 2025 году прогнозируется увеличение добычи,-0.31320375,negative
https://www.finam.ru/publications/item/minfin-ozhidaet-reinvestirovaniya-sredstv-v-rynok-rf-posle-obmena-zamorozhennykh-aktivov-20240312-1528/,2024-03-12,Finam.ru,"Минфин ожидает реинвестирования средств в рынок РФ после обмена ""замороженных"" активов","Минфин России объявил о начале механизма обмена заблокированных активов, заявки начнут принимать 25 марта",0.58167684,positive
https://www.finam.ru/publications/item/rynok-konsolidiruetsya-posle-nedelnogo-rosta-20240312-1507/,2024-03-12,"Гайнутдинова Лиана, Finam.ru",Рынок консолидируется после недельного роста,"Эксперты предупреждают, что в предвыборную неделю настроение на локальном рынке может быть осторожным и не исключают возможность умеренной коррекции",0.24003533,positive
https://www.finam.ru/publications/item/spb-birzhu-mogut-vklyuchit-v-mekhanizm-obmena-aktivami-20240312-1441/,2024-03-12,Finam.ru,"""СПБ Биржу"" могут включить в механизм обмена активами",Минфин считает это справедливым,0.5306874,positive
https://www.finam.ru/publications/item/blackrock-sokratila-svoyu-dolyu-v-polymetal-20240312-1355/,2024-03-12,Finam.ru,BlackRock сократила свою долю в Polymetal,"Акции компании были проданы по цене $3,8 за штуку",-0.19502708,negative
https://www.finam.ru/publications/item/aktsionery-qiwi-ne-odobrili-buyback-20240312-1316/,2024-03-12,Finam.ru,Акционеры QIWI не одобрили buyback,"Qiwi ранее предупреждала, что может сократить обратный выкуп или отложить его, если покупатель активов группы в РФ не исполнит обязательства в рамках сделки на фоне ситуации с «КИВИ банком»",0.19522318,positive
https://www.finam.ru/publications/item/alstom-prodala-20-aktsiy-tmkh-rossiyskim-aktsioneram-za-poltseny-20240312-1309/,2024-03-12,Finam.ru,Alstom продала 20% акций ТМХ российским акционерам за полцены,Детали сделки остаются конфиденциальными,0.0983702,neutral
https://www.finam.ru/publications/item/investory-mogut-zhdat-dividendov-ot-mvideo-v-2025-godu-20240312-1208/,2024-03-12,Finam.ru,"Инвесторы могут ждать дивидендов от “М.Видео"" в 2025 году",Но в этом году прибыль будет направляться на рост стоимости бизнеса,0.52160174,positive
https://www.finam.ru/publications/item/tsb-rf-vypuskaet-v-obrashchenie-monety-posvyashchennye-ledokolu-sibir-20240312-1113/,2024-03-12,Finam.ru,"ЦБ РФ выпускает в обращение монеты, посвященные ледоколу ""Сибирь""","Тираж серебряной монеты - 3 тысячи штук, золотой - 0,5 тысячи",0.3901165,positive
https://www.finam.ru/publications/item/renessans-strakhovanie-mozhet-vyplatit-dividendy-za-2023-god-v-razmere-23-rublya-na-aktsiyu-20240312-1028/,2024-03-12,Finam.ru,"""Ренессанс Страхование"" может выплатить дивиденды за 2023 год в размере 2,3 рубля на акцию",В случае одобрения советом директоров и общим собранием акционеров выплата будет осуществлена летом 2024 года,0.50055474,positive
https://www.finam.ru/publications/item/chistaya-pribyl-gruppy-renessans-strakhovanie-za-2023-god-sostavila-103-mlrd-rubley-20240312-1020/,2024-03-12,Finam.ru,"Прибыль группы «Ренессанс Страхование» за 2023 год составила 10,3 млрд рублей",Это рекордная в истории компании чистая прибыль,0.44847685,positive
https://www.finam.ru/publications/item/rynok-nachal-torgi-prodazhami-snizhaetsya-mvideo-20240312-1009/,2024-03-12,Finam.ru,"Рынок начал торги продажами, снижается ""М.Видео""",На сырьевом рынке цены на нефть повышаются в ожидании ежемесячного отчета ОПЕК,0.050239094,neutral
https://www.finam.ru/publications/item/chistyy-ubytok-mvideo-v-2023-godu-sokratilsya-na-tret-20240312-1006/,2024-03-12,Finam.ru,"Чистый убыток “М.Видео"" в 2023 году сократился на треть",EBITDA “М.Видео-Эльдорадо” в 2023 году выросла на 49%,-0.5539204,negative
https://www.finam.ru/publications/item/chistaya-pribyl-sberbanka-po-rsbu-v-fevrale-2024-goda-sostavila-1204-mlrd-rub-20240312-1000/,2024-03-12,Finam.ru,"Чистая прибыль ""Сбербанка"" по РСБУ в феврале 2024 года составила 120,4 млрд руб.","По итогам первых двух месяцев 2024 года чистая прибыль ""Сбербанка"" выросла на 4,7% год к году до 235,5 млрд руб.",0.52472556,positive
https://www.finam.ru/publications/item/riski-korrektsii-rastut-20240312-0943/,2024-03-12,"Алешина Елена, Finam.ru",Риски коррекции растут,"В центре внимания сегодня - ""Сбер"" и ""ЛУКОЙЛ""",-0.40138617,negative
https://www.finam.ru/publications/item/sber-otchitaetsya-po-rpbu-za-fevral-osnovnye-sobytiya-12-marta-20240312-0900/,2024-03-12,Finam.ru,«Сбер» отчитается по РПБУ за февраль - основные события 12 марта,«М.Видео» и «Ренессанс Страхование» раскроют финансовые результаты по МСФО за 2023 год,0.069435805,neutral
https://www.finam.ru/publications/item/tsena-na-neft-snizhaetsya-aziya-torguetsya-raznonapravlenno-20240312-0810/,2024-03-12,Finam.ru,"Цена на нефть снижается, Азия торгуется разнонаправленно",Рубль на валютной секции Мосбиржи утром уступает мировой корзине валют,-0.5786664,negative
https://www.finam.ru/publications/item/oproshennye-tsb-eksperty-povysili-prognoz-po-inflyatsii-na-2024-god-do-52-20240313-2042/,2024-03-13,Finam.ru,"Опрошенные ЦБ эксперты повысили прогноз по инфляции на 2024 год до 5,2%","Ожидания по средней ключевой ставке на 2024 год повышены до 14,5%",0.10979395,positive
https://www.finam.ru/publications/item/prezident-otmenil-peredachu-rosimushchestvu-aktsiy-inostrantsev-v-dochke-danone-20240313-2041/,2024-03-13,Finam.ru,Президент отменил передачу Росимуществу акций иностранцев в «дочке» Danone,"""Данон"" перешел в управление России в июле 2023 года",0.0937398,neutral
https://www.finam.ru/publications/item/na-fondovyy-rynok-vernulsya-pessimizm-20240313-2020/,2024-03-13,"Долгих Анастасия, Finam.ru",На фондовый рынок вернулся пессимизм,От сильной просадки рынок спасло укрепление нефтяных котировок,-0.32839862,negative
https://www.finam.ru/publications/item/minenergo-ne-vidit-riskov-rosta-tsen-na-toplivo-v-rossii-20240313-1956/,2024-03-13,Finam.ru,Минэнерго не видит рисков роста цен на топливо в России,На внутреннем рынке сформирован устойчивый профицит предложения,-0.25596336,negative
https://www.finam.ru/publications/item/inflyatsiya-v-rossii-v-fevrale-zamedlilas-do-068-20240313-1950/,2024-03-13,Finam.ru,"Инфляция в России в феврале замедлилась до 0,68%","В годовом выражении инфляция составила 7,69%",-0.57832193,negative
https://www.finam.ru/publications/item/chislo-kvalifitsirovannykh-investorov-v-rossii-za-god-vyroslo-na-33-20240313-1946/,2024-03-13,Finam.ru,Число квалифицированных инвесторов в России за год выросло на 33%,Показатель достиг 737 тысяч человек,0.46570203,positive
https://www.finam.ru/publications/item/sredniy-razmer-brokerskogo-scheta-v-rossii-v-2023-godu-vyros-pochti-v-15-raza-20240313-1941/,2024-03-13,Finam.ru,"Средний размер брокерского счета в России в 2023 году вырос почти в 1,5 раза","Показатель по итогам года составил 1,9 млн рублей",0.5982899,positive
https://www.finam.ru/publications/item/skonchalsya-vitse-prezident-lukoyla-vitaliy-robertus-20240313-1818/,2024-03-13,Finam.ru,"Скончался вице-президент ""ЛУКОЙЛа"" Виталий Робертус",Он проработал в компании 30 лет,-0.4312592,negative
https://www.finam.ru/publications/item/aktsioner-mts-banka-odobril-listing-na-mosbirzhe-20240313-1803/,2024-03-13,Finam.ru,"Акционер ""МТС-Банка"" одобрил листинг на Мосбирже","Кроме того, принято решение об увеличении уставного капитала через допэмиссию",0.64115775,positive
https://www.finam.ru/publications/item/severstal-nachala-stroitelstvo-kompleksa-po-proizvodstvu-zhelezorudnykh-okatyshey-stoimostyu-97-mlrd-rubley-20240313-1743/,2024-03-13,Finam.ru,«Северсталь» начала строительство комплекса по производству железорудных окатышей стоимостью 97 млрд рублей,Запустить объект планируется в 2026 году,0.73811257,positive
https://www.finam.ru/publications/item/gosduma-i-pravitelstvo-gotovyat-zakonoproekt-progressivnogo-nalogooblozheniya-20240313-1707/,2024-03-13,Finam.ru,Госдума и правительство готовят законопроект прогрессивного налогообложения,Ранее реформу анонсировал президент России Владимир Путин,0.5366803,positive
https://www.finam.ru/publications/item/sibur-transformiruet-model-upravleniya-biznesom-20240313-1533/,2024-03-13,Finam.ru,“СИБУР” трансформирует модель управления бизнесом,Компания создаст 11 дивизионов,0.69709384,positive
https://www.finam.ru/publications/item/rossiyskiy-rynok-obzhivaetsya-na-novom-maksimume-20240313-1522/,2024-03-13,"Гайнутдинова Лиана, Finam.ru",Российский рынок обживается на новом максимуме,Активность на локальном рынке в последние дни значительно увеличилась,0.5472633,positive
https://www.finam.ru/publications/item/rzhd-ozhidayut-rost-perevozok-passazhirov-k-2030-godu-do-13-mlrd-chelovek-20240313-1308/,2024-03-13,Finam.ru,"РЖД ожидают рост перевозок пассажиров к 2030 году до 1,3 млрд человек",РЖД прогнозируют ежегодный прирост грузовых перевозок свыше 2% до 2030 года,0.8767035,positive
https://www.finam.ru/publications/item/v-2024-godu-byudzhet-dolzhen-poluchit-ne-menee-100-mlrd-rubley-ot-privatizatsii-20240313-1249/,2024-03-13,Finam.ru,В 2024 году бюджет получит не менее 100 млрд рублей от приватизации,В 2023 году Росимущество перечислило в бюджет 398 млрд рублей,0.6082273,positive
https://www.finam.ru/publications/item/nestabilnost-v-krasnom-more-obernulas-pribylyu-dlya-rossii-20240313-1148/,2024-03-13,Finam.ru,Нестабильность в Красном море обернулась прибылью для России,За последнее время резко выросло количество запросов на отправку товаров через Россию по железной дороге,-0.69422674,negative
https://www.finam.ru/publications/item/indeks-mosbirzhi-obnovil-dvukhletniy-godovoy-maksimum-20240313-1013/,2024-03-13,Finam.ru,Индекс МосБиржи обновил двухлетний максимум,"Индикатор российского рынка в моменте повышался до 3343,56 пункта впервые с 21 февраля 2022 года",0.7528742,positive
https://www.finam.ru/publications/item/raskhody-byudzheta-na-natsproekty-na-1-marta-ispolneny-na-143-20240313-0958/,2024-03-13,Finam.ru,"Расходы бюджета на нацпроекты на 1 марта исполнены на 14,3%","Они составили 431,2 млрд рублей",0.32629865,positive
https://www.finam.ru/publications/item/mosbirzha-zafiksirovala-rekord-vnutridnevnoy-aktivnosti-chastnykh-investorov-20240313-0949/,2024-03-13,Finam.ru,Мосбиржа зафиксировала рекорд внутридневной активности частных инвесторов,"Свыше 1,5 млн частных инвесторов участвовали в торгах на рынке акций 12 марта",0.32389507,positive
https://www.finam.ru/publications/item/na-rossiyskom-rynke-mogut-sokhranitsya-pokupki-20240313-0947/,2024-03-13,"Алешина Елена, Finam.ru",На российском рынке могут сохраниться покупки,Вчера индекс МосБиржи установил новые двухлетние максимумы,0.007772972,neutral
https://www.finam.ru/publications/item/es-snyal-sanktsii-s-volozha-20240313-0944/,2024-03-13,Finam.ru,ЕС снял санкции с Воложа,Он был внесен в антироссийский санкционный список в 2022 году,-0.49322316,negative
https://www.finam.ru/publications/item/u-rossii-khvatit-sredstv-uvelichit-raskhody-po-initsiativam-iz-poslaniya-federalnomu-sobraniyu-20240313-0942/,2024-03-13,Finam.ru,У России хватит средств увеличить расходы по инициативам из послания Федеральному собранию,Об этом заявил президент России Владимир Путин,0.2964871,positive
https://www.finam.ru/publications/item/putin-zayavil-o-razgone-ekonomiki-rossii-za-schet-oboronnoy-promyshlennosti-20240313-0939/,2024-03-13,Finam.ru,Путин заявил о разгоне экономики России за счет оборонной промышленности,"Однако необходимо соблюдать баланс и развивать производство гражданской продукции, добавил президент России",-0.084697016,neutral
https://www.finam.ru/publications/item/biznes-v-rossii-dolzhen-byt-gotov-k-dalneyshemu-defitsitu-kadrov-20240313-0936/,2024-03-13,Finam.ru,Бизнес в России должен быть готов к дальнейшему дефициту кадров,"Решить проблему помогут инвестиции, считает президент РФ Владимир Путин",0.3111201,positive
https://www.finam.ru/publications/item/putin-dopustil-perekhod-k-sisteme-progressivnogo-nalogooblozheniya-20240313-0930/,2024-03-13,Finam.ru,"Путин считает, что Россия созрела для системы прогрессивного налогообложения",Россияне нормально воспримут такой переход,0.44416994,positive
https://www.finam.ru/publications/item/putin-udovletvoren-rabotoy-pravitelstva-rossii-20240313-0930/,2024-03-13,Finam.ru,Путин удовлетворен работой правительства России,"Президент России сообщил, что сейчас говорить некорректно, сохранится ли в случае его победы на выборах правительство премьер-министра Михаила Мишустина",0.33346543,positive
https://www.finam.ru/publications/item/zakrytie-reestra-aktsionerov-dlya-uchastiya-v-vosa-aeroflota-osnovnye-sobytiya-13-marta-20240313-0900/,2024-03-13,Finam.ru,Закрытие реестра акционеров для участия в ВОСА «Аэрофлота» - основные события 13 марта,Минэкономразвития представит данные по инфляции за февраль,-0.24725713,negative
https://www.finam.ru/publications/item/pretenzii-tsb-rf-mogut-privesti-k-bankrotstvu-euroclear-20240313-0852/,2024-03-13,Finam.ru,Претензии ЦБ РФ могут привести к банкротству Euroclear,"ЕС создает финансовый буфер против ожидаемых ответных мер России, которые могут дестабилизировать мировую финансовую систему, заявил европейский чиновник",-0.46225145,negative
https://www.finam.ru/publications/item/aziya-torguetsya-bez-edinoy-dinamiki-neft-dorozhaet-20240313-0807/,2024-03-13,Finam.ru,"Азия торгуется без единой динамики, нефть дорожает",Рубль укрепляется,-0.46984246,negative
https://www.finam.ru/publications/item/uchastniki-rossiyskogo-rynka-fiksiruyut-pribyl-v-tsentre-vnimaniya-potok-novostey-ot-tcs-20240314-2114/,2024-03-14,"Алешина Елена, Finam.ru","Участники российского рынка фиксируют прибыль, в центре внимания - поток новостей от TCS","По итогам дня индекс МосБиржи просел на 0,7% , РТС потерял 0,8%",0.06852462,neutral
